item_id,title,tags,genres,specs,developer,publisher,release_year,sentiment
i_17081,TOKYO WARFARE,Action|Tanks|Multiplayer|Funny|Anime,Action,Single-player|Online Multi-Player|Online Co-op|Steam Achievements,Pablo Vidaurre Sanz,Pablo Vidaurre Sanz,2016,Very Positive
i_17082,GROOVY Soundtrack,Action|Adventure|Indie,Action|Adventure|Indie,Single-player|Downloadable Content|Steam Achievements|Full controller support,SGS Team,,2016,1 user reviews
i_17083,UFO Online: Invasion - Mod Kit,Massively Multiplayer|Free to Play|RPG,Free to Play|Massively Multiplayer|RPG,Multi-player|MMO|Co-op|Downloadable Content|Steam Achievements|In-App Purchases,Bad Pixel,,2016,
i_17084,Townsmen,Simulation|Strategy|Casual|City Builder|Medieval,Casual|Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud,HandyGames,Headup Games,2016,Mixed
i_17085,The Caretaker - Dungeon Nightshift,Action|Indie|Casual,Action|Casual|Indie,Single-player|Steam Achievements|Steam Trading Cards,bluebox interactive,bluebox interactive,2016,2 user reviews
i_17086,UFO Online: Invasion - Adrenaline Kit,RPG|Massively Multiplayer|Free to Play,Free to Play|Massively Multiplayer|RPG,Multi-player|MMO|Co-op|Downloadable Content|Steam Achievements|In-App Purchases,Bad Pixel,,2016,
i_17087,Expansion - Europa Universalis IV: Rights of Man,Strategy|Simulation|Grand Strategy,Simulation|Strategy,Single-player|Multi-player|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud,Paradox Development Studio,Paradox Interactive,2016,Mostly Positive
i_17088,Content Pack - Europa Universalis IV: Rights of Man,Simulation|Strategy,Simulation|Strategy,Single-player|Multi-player|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud,Paradox Development Studio,Paradox Interactive,2016,Mixed
i_17089,Toxic Terror,Action|Adventure|Indie|Puzzle|Retro,Action|Adventure|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards,Fascimania,Fascimania,2016,7 user reviews
i_17090,Potato Thriller,Indie|Action|Adventure|Psychological Horror|Horror|Funny|Memes|Story Rich|Great Soundtrack|Survival Horror|Nudity|Illuminati|Anime|Demons,Action|Adventure|Indie,Single-player,Samer Khatib (Snowconesolid),Samer Khatib (Snowconesolid Productions),2016,Very Positive
i_17091,Super Mixtape,Early Access|Indie|Platformer|Puzzle-Platformer,Indie|Early Access,Single-player|Full controller support,Polygrammatic Limited,Polygrammatic Limited,2016,5 user reviews
i_17092,Easy French™ Platinum,Education,Education,,Individual Software,Individual Software,2017,2 user reviews
i_17093,Pastelia Stories,Early Access|RPG|Adventure|Strategy|Indie|JRPG|Anime|Turn-Based|Open World|Singleplayer|Turn-Based Strategy|Story Rich|Turn-Based Combat|Dungeon Crawler|Visual Novel|Great Soundtrack|Exploration|Sandbox|Atmospheric|Satire,Adventure|Indie|RPG|Strategy|Early Access,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Stats,Maru Project Develop Team,Coconut Island Games,2017,Very Positive
i_17094,Bastard Bonds,RPG|Indie|Strategy|Nudity|Pixel Graphics|Mature|Tactical RPG|Turn-Based|Character Customization|Singleplayer|Isometric,Indie|RPG|Strategy,Single-player|Steam Achievements|Steam Trading Cards,Bigfingers,Bigfingers,2016,Very Positive
i_17095,Master Of Marbles,Strategy|Indie|Casual,Casual|Indie|Strategy,Single-player|Partial Controller Support,Steve Fox,Steve Fox,2016,1 user reviews
i_17096,TRON RUN/r Original Soundtrack,Action|Racing,Action|Racing,Single-player|Downloadable Content|Steam Achievements|In-App Purchases|Partial Controller Support,Sanzaru Games Inc.,Disney Interactive,2016,
i_17097,Fruit Ninja VR,Casual|Simulation|Action|Sports|VR,,Single-player|Steam Achievements|Stats|Steam Leaderboards|HTC Vive|Oculus Rift|Tracked Motion Controllers|Standing,,,-1,Very Positive
i_17098,House of Snark 6-in-1 Bundle,Adventure|Casual|Hidden Object,Adventure|Casual,Single-player|Steam Achievements|Steam Trading Cards,Alawar Entertainment,Alawar Entertainment,2016,Mostly Positive
i_17099,Yellow: The Yellow Artifact,Adventure|Indie|Casual|Action|Platformer|Atmospheric|Story Rich|Simulation|MMORPG,Action|Adventure|Casual|Indie,Single-player|Steam Trading Cards|Steam Cloud,"7Config,BadDoge",BadDoge,2016,Mostly Negative
i_17100,Attack heroes - Soundtrack,Strategy|Adventure|RPG|Indie,Adventure|Indie|RPG|Strategy,Single-player|Downloadable Content|Full controller support,Ejoy Games,,2017,3 user reviews
i_17101,Card of spirits-卡灵,Casual|Card Game|Strategy|Anime,Casual,Single-player|Online Multi-Player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,RMking,RMking,2016,Mostly Positive
i_17102,Abrix for kids,Casual|Strategy|Indie|Puzzle,Casual|Indie|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor,EJRGames,EJRGames,2016,Mostly Negative
i_17103,Gear Gauntlet,Action|Indie|Casual|Racing,Action|Casual|Indie|Racing,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Stats|Steam Leaderboards,Drop Dead Interactive,Drop Dead Interactive,2016,1 user reviews
i_17104,Meridian: Squad 22 - Soundtrack,Indie|Strategy|Action,Action|Indie|Strategy,Single-player|Downloadable Content|Steam Achievements|Steam Cloud,Elder Games,"Merge Games, Headup Games",2016,
i_17105,Europa Universalis IV: Fredman's Epistles,Simulation|Strategy,Simulation|Strategy,Single-player|Multi-player|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud,Paradox Development Studio,,2016,Mostly Negative
i_17106,Jump Stars,Action|Indie|4 Player Local|Local Multiplayer|Competitive|Local Co-Op|Casual|Family Friendly,Action|Indie,Local Multi-Player|Local Co-op|Shared/Split Screen|Steam Achievements|Full controller support,Jamit Games,Curve Digital,2017,
i_17107,Cossacks: Art of War,Strategy|RTS|Historical,Strategy,Single-player,GSC Game World,GSC World Publishing,2002,Very Positive
i_17108,Mount & Blade: Warband,Medieval|RPG|Open World|Strategy|Action|Sandbox|Multiplayer|Moddable|Military|Adventure|Horses|Realistic|First-Person|Historical|Singleplayer|Third Person|Hack and Slash|Simulation|Fantasy|Indie,Action|RPG,Single-player|Multi-player|Steam Achievements|Steam Trading Cards|Steam Workshop,TaleWorlds Entertainment,TaleWorlds Entertainment,2010,Overwhelmingly Positive
i_17109,Quest Hunter,Early Access|Adventure|Indie|RPG|Action|Loot|Hack and Slash|Co-op|Dungeon Crawler|Fantasy|Magic|Funny|Atmospheric|Action RPG|Singleplayer|Replay Value|Puzzle|Story Rich|Action-Adventure|Isometric,Action|Adventure|Indie|RPG|Early Access,Single-player|Co-op|Online Co-op|Local Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Stats|Steam Leaderboards,2 Zombie Games,2 Zombie Games,2017,Very Positive
i_17110,Fantasy Mosaics 14: Fourth Color,Casual|Indie|Puzzle,Casual|Indie,Single-player,Andy Jurko (Match Gems),Andy Jurko (Match Gems),2016,Positive
i_17111,Beasts Battle,Strategy|Indie|Adventure|Turn-Based,Adventure|Indie|Strategy,Single-player|Multi-player|Online Multi-Player|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Cloud,Greenolor Studio,Greenolor Studio,2016,Mixed
i_17112,88 Heroes,Action|Indie|Pixel Graphics|Platformer|2D,Action|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,Bitmap Bureau,Rising Star Games,2017,9 user reviews
i_17113,Mount & Blade: Warband - Napoleonic Wars,Action|Historical|Multiplayer|RPG|First-Person|Third Person|War|Strategy|Tactical|Simulation|Singleplayer|Horses|Shooter|Great Soundtrack,Action|RPG,Multi-player|Downloadable Content,"TaleWorlds Entertainment,Flying Squirrel Entertainment",TaleWorlds Entertainment,2012,Very Positive
i_17114,Runeous - PDF Artbook,Indie|Casual|Simulation,Casual|Indie|Simulation,Single-player|Downloadable Content,Novel Tea Games,,2016,1 user reviews
i_17115,Citadel: Forged with Fire,Early Access|Open World|RPG|Massively Multiplayer|Adventure|Magic|Fantasy|Survival|Sandbox|Action|Multiplayer|Crafting|MMORPG|Indie|Dragons|Base Building|First-Person|PvP|Building|Medieval,Action|Adventure|Indie|Massively Multiplayer|RPG|Early Access,Single-player|Multi-player|Online Multi-Player|MMO|Steam Trading Cards|Steam Cloud,"Blue Isle Studios,Virtual Basement LLC",Blue Isle Studios,2017,Mixed
i_17116,Winter Novel - Soundtrack,Casual|Simulation,Casual|Simulation,Single-player|Downloadable Content,Sergey Eybog,DeXP,2016,Positive
i_17117,Europa Universalis IV: Songs of Regency,Strategy|Simulation,Simulation|Strategy,Single-player|Multi-player|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud,Paradox Development Studio,,2016,5 user reviews
i_17118,Trials of Azra,Adventure|Indie|2D|Pixel Graphics|Casual|Funny|Retro|Zombies|Difficult|Magic|Mystery|Puzzle|Controller|Cute|Metroidvania|Platformer|Local Co-Op|Puzzle-Platformer,Adventure|Indie,Single-player|Local Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Steam Leaderboards,Onion Core,Onion Core,2016,Positive
i_17119,Mount & Blade: With Fire & Sword,RPG|Open World|Action|Medieval|Strategy|Multiplayer|Historical|Singleplayer|War|Sandbox|Third Person|Adventure|Character Customization|First-Person|Moddable|Simulation|Horses|Action RPG|Based On A Novel|Indie,Action|RPG,Single-player|Multi-player|Steam Achievements,TaleWorlds Entertainment,TaleWorlds Entertainment,2011,Very Positive
i_17120,PAYDAY 2: The Biker Heist,Action|RPG,Action|RPG,Single-player|Multi-player|Co-op|Downloadable Content|Steam Achievements|Full controller support|Steam Trading Cards|In-App Purchases,OVERKILL - a Starbreeze Studio.,505 Games,2016,Mostly Positive
i_17121,Freebie,Casual|Indie,Casual|Indie,Single-player|Steam Achievements|Steam Trading Cards|Partial Controller Support|Steam Leaderboards,"Free Games Info,hyperboreanGames",Back To Basics Gaming,2016,Mostly Positive
i_17122,Neon Drive - Soundtrack,,,Single-player|Downloadable Content|Full controller support,Fraoula,Fraoula,2016,5 user reviews
i_17123,Spaera,Early Access|Casual|Indie|Puzzle|Competitive|Match 3,Casual|Indie|Early Access,Single-player|Multi-player|Online Multi-Player|Local Multi-Player|Shared/Split Screen|Full controller support,Blazing Orb LLC,Blazing Orb LLC,2016,Mostly Positive
i_17124,Go Mission: Space Travel,Indie|Action|Adventure|Shoot 'Em Up|Space|Retro|2D|Sci-fi|War|Arcade|Casual|Singleplayer|Stylized|Funny|Atmospheric|Strategy,Action|Adventure|Indie,Single-player|Local Co-op|Steam Trading Cards|Partial Controller Support,André Bertaglia,André Bertaglia,2016,Mixed
i_17125,Offworld Trading Company - Scenario Toolkit DLC,Strategy|Indie|Simulation,Indie|Simulation|Strategy,Single-player|Multi-player|Online Multi-Player|Co-op|Online Co-op|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Workshop|Partial Controller Support|Steam Cloud|Stats|Includes level editor,Mohawk Games,Stardock Entertainment,2016,2 user reviews
i_17126,Draw A Stickman: EPIC 2 - Drawn Below,Adventure|Indie|Casual,Adventure|Casual|Indie,Single-player|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Cloud,Hitcents,,2016,6 user reviews
i_17127,Totally Unbalanced,Racing|Action|Adventure|Indie|Casual|Puzzle|Great Soundtrack|Arcade|Multiplayer|Singleplayer|Puzzle-Platformer|Runner|Stylized|Character Customization|Action-Adventure|Funny|Atmospheric|Fantasy|Platformer,Action|Adventure|Casual|Indie|Racing,Single-player|Multi-player|Online Multi-Player|Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Steam Turn Notifications,Isojumper,OtakuMaker.com,2016,Mostly Positive
i_17128,Pirate Pop Plus,Action|Indie|Casual|Retro|Arcade,Action|Casual|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,dadako,"13AM Shipping Solutions, 13AM Games",2016,Positive
i_17129,Akin,Casual|Indie|Puzzle,Casual|Indie,Single-player|Steam Achievements|Steam Trading Cards,ThinkOfGames,ThinkOfGames,2016,Mostly Positive
i_17130,Tetradecagon,Action|Indie|Casual|Great Soundtrack|Minimalist|Singleplayer|Retro|Difficult,Action|Casual|Indie,Single-player|Steam Achievements|Full controller support|Stats|Steam Leaderboards,Geojitsu,,2016,Mixed
i_17131,Space Radiance,Indie|Casual,Casual|Indie,Single-player|Steam Trading Cards,2DHD,2DHD,2016,4 user reviews
i_17132,The Huntsman: Winter's Curse Soundtrack,Adventure|RPG|Indie|Casual,Adventure|Casual|Indie|RPG,Single-player|Downloadable Content|Steam Achievements|Steam Trading Cards,"Desert Owl Games, LLC",,2016,1 user reviews
i_17133,Western Press - TF2 Heavy,Action|Indie,Action|Indie,Single-player|Multi-player|Cross-Platform Multiplayer|Downloadable Content|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud,Bandit-1,Surprise Attack,2016,3 user reviews
i_17134,fault - SILENCE THE PEDANT,Indie|Visual Novel|Anime|Female Protagonist|Point & Click,Indie,Single-player,ALICE IN DISSONANCE,Sekai Project,-1,
i_17135,BLACKHOLE: Challenge Vault,Action|Adventure|Indie,Action|Adventure|Indie,Single-player|Online Multi-Player|Downloadable Content|Steam Achievements|Full controller support|Steam Trading Cards|Captions available|Steam Cloud|Stats,FiolaSoft Studio,1C Company,2016,2 user reviews
i_17136,Simple Ball: Extended Edition,Casual|Indie,Casual|Indie,Single-player|Steam Achievements|Steam Trading Cards|Partial Controller Support,Antizero company,Antizero company,2016,Mixed
i_17137,TANE DLC: NS SD60E - 6920 Veterans Unit,Simulation,Simulation,Single-player|Multi-player|Co-op|Cross-Platform Multiplayer|Downloadable Content,N3V Games,,2016,1 user reviews
i_17138,Talisman: The Horus Heresy - Season Pass,Strategy,Strategy,Single-player|Multi-player|Co-op|Downloadable Content|Steam Achievements|Steam Trading Cards|Steam Cloud|Steam Leaderboards,Nomad Games,,2016,4 user reviews
i_17139,On A Roll 2D,Action|Adventure|Indie|Casual,Action|Adventure|Casual|Indie,Single-player|Downloadable Content|Full controller support|Steam Cloud|Stats,Battenberg Software,,2017,5 user reviews
i_17140,Ludo Supremo,Casual|Board Game,Casual,Single-player|Multi-player,EnsenaSoft,EnsenaSoft,2016,7 user reviews
i_17141,Pepe Porcupine,Casual|Memes|Puzzle|Sokoban,Casual,Single-player,EnsenaSoft,EnsenaSoft,2016,6 user reviews
i_17142,Puzzles Under The Hill,Casual|Puzzle,Casual,Single-player,EnsenaSoft,EnsenaSoft,2016,5 user reviews
i_17143,Z.I.O.N. - Soundtracks,Action|Adventure,Action|Adventure,Single-player|Downloadable Content|Steam Trading Cards,VGstudio,VGstudio,2016,
i_17144,Perfect Angle VR - Zen edition,Strategy|Indie|Casual|Simulation|VR,,Single-player|HTC Vive|Oculus Rift|Tracked Motion Controllers|Keyboard / Mouse|Seated|Standing|Room-Scale,,,-1,Mixed
i_17145,Lantern,Indie|VR|Atmospheric|Relaxing|Adventure|Family Friendly,,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|HTC Vive|Oculus Rift|Gamepad|Keyboard / Mouse|Seated,,,-1,Mixed
i_17146,Conan the mighty pig,Indie|Action|Adventure|Psychological Horror|Nudity|Gore|Anime|Platformer|Female Protagonist|Memes,Action|Adventure|Indie,Single-player|Steam Trading Cards,Mihai Morosanu,Mihai Morosanu,2016,Very Positive
i_17147,Hat Trick Header,Action|Sports|Casual|VR,,Single-player|Multi-player|Local Multi-Player|Shared/Split Screen|Steam Achievements|HTC Vive|Tracked Motion Controllers|Standing|Room-Scale,,,-1,4 user reviews
i_17148,"Tower Island: Explore, Discover and Disassemble",Adventure|Indie|Strategy|VR,,Single-player|HTC Vive|Tracked Motion Controllers|Room-Scale,,,-1,
i_17149,Hoops VR,Simulation|Sports|VR|Basketball,,Single-player|Steam Achievements|Steam Leaderboards|HTC Vive|Oculus Rift|Tracked Motion Controllers|Seated|Standing|Room-Scale,,,-1,Positive
i_17150,"I, Frankenstein",Movie|Sci-fi|Supernatural|Action|Horror,,Captions available,,,2014,
i_17151,Cossacks: European Wars,Strategy|RTS|Historical,Strategy,Single-player,GSC Game World,GSC World Publishing,2001,Mostly Positive
i_17152,Ship Simulator Extremes,Simulation|Realistic|Naval|Adventure|Multiplayer|Open World,Simulation,Single-player|Multi-player,VStep,Paradox Interactive,2010,Mixed
i_17153,Ship Simulator Extremes: Sigita Pack,Simulation,Simulation,Single-player|Multi-player|Downloadable Content,VStep,Paradox Interactive,2011,8 user reviews
i_17154,Ship Simulator Extremes: Ferry Pack,Simulation,Simulation,Single-player|Multi-player|Downloadable Content,VStep,Paradox Interactive,2011,Mostly Positive
i_17155,VR Toolbox: 360 Desktop,Utilities|Animation & Modeling|VR,,Single-player|Steam Workshop|HTC Vive|Oculus Rift|Windows Mixed Reality|Tracked Motion Controllers|Seated|Standing,,,-1,Positive
i_17156,Ship Simulator Extremes: Offshore Vessel,Simulation,Simulation,Single-player|Multi-player|Downloadable Content,VStep,Paradox Interactive,2012,5 user reviews
i_17157,The Metronomicon - The Soundtrack!,RPG|Indie|Action|Fantasy|Comedy|Rhythm,Action|Indie|RPG,Single-player|Downloadable Content|Steam Achievements|Partial Controller Support|Steam Cloud|Steam Leaderboards,Puuba,Kasedo Games,2016,3 user reviews
i_17158,Ship Simulator Extremes: Ocean Cruise Ship,Simulation,Simulation,Single-player|Multi-player|Downloadable Content,VStep,Paradox Interactive,2012,Positive
i_17159,Age of Empires II HD: Rise of the Rajas,Strategy|RTS|Historical,Strategy,Single-player|Multi-player|Downloadable Content|Steam Achievements|Steam Trading Cards|Captions available|Steam Workshop|Steam Cloud|Stats|Steam Leaderboards|Includes level editor,"SkyBox Labs,Forgotten Empires",Microsoft Studios,2016,Very Positive
i_17160,Escargot Kart,Action|Indie,Action|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud,Caps Lock Solutions,Caps Lock Solutions,2016,6 user reviews
i_17161,Taxi,Casual,Casual,Single-player|Steam Achievements|Steam Cloud,petraguardsoftware.com,petraguardsoftware.com,2016,2 user reviews
i_17162,Blast-off Original Soundtrack,Indie|Action|Great Soundtrack|Music,Action|Indie,Single-player|Downloadable Content|Full controller support,Quad-Games,Quad-Games,2017,
